"title","link","img"
"14 Yaşındaki Genç, Uyurken Yanında Olan Şarj Aleti Yüzünden Öldü!Vietnam'da yatağında ölü bulunan genç kızın, hasarlı bir iPhone 6 kablosuyla birlikte uyuduğu için hayatını kaybettiği belirtiliyor.ampWebtekno3 saat öncebookmark_bordersharemore_vert","https://news.google.com/articles/CBMiY2h0dHA6Ly93d3cud2VidGVrbm8uY29tLzE0LXlhc2luZGFraS1nZW5jLXV5dXJrZW4teWFuaW5kYS1vbGFuLXNhcmotYWxldGkteXV6dW5kZW4tb2xkdS1oNDY0MTMuaHRtbNIBZWh0dHBzOi8vd3d3LXdlYnRla25vLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi93d3cud2VidGVrbm8uY29tL2hhYmVyL2FtcC80NjQxMz9hbXBfanNfdj0wLjEjd2Vidmlldz0x?hl=tr&gl=TR&ceid=TR%3Atr","https://lh4.googleusercontent.com/proxy/3gP5IK2L7IpBbNeZkWhDJX_sLgZ7PfZCMUeHaiqXcmMxUcaPGOjYpFV6_IsjW2fHUu9ey0l-TuRss3IqV7yBzE-gL41xeX_kjWwaaAqi_5woibVQfBPITaeZGDlKPzKOjuE2auzKcAlyQZ_CG4D3qwKG6tarFFrWZ4Faa3e26Qgy7o0X3as=pf-w200-h200"
"Xiaomi Mi 8'in ekrana gömülü parmak izi sensörü videoda sızdırıldıXiaomi Mi 8 olarak adlandırılması beklenen yeni amiral gemisi hakkında sızıntılar gelmeye devam ediyor. Şimdi de Mi 8'e ait olduğu iddia edilen videoda ekrana ...ampDonanimHaberdünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vY2VwLXRlbGVmb25sYXJpL2hhYmVybGVyaS9YaWFvbWktTWktOGluLWVrcmFuYS1nb211bHUtcGFybWFrLWl6aS1zZW5zb3J1LXZpZGVvZGEtc2l6ZGlyaWxkaS5odG3SAXRodHRwczovL20tZG9uYW5pbWhhYmVyLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL20uZG9uYW5pbWhhYmVyLmNvbS9uZXdzYW1wbmV3LmFzcHg_aWQ9OTk5NDEmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MQ?hl=tr&gl=TR&ceid=TR%3Atr","https://lh5.googleusercontent.com/proxy/PrsAz0TcO8Ax5H8wOa9hniPTeDIUb9sK1raa9hkZUN2ofuAqtgUXqqszteBezVdYeNNA_jnjW3zr3z0N74fpqstRdxrjMoJKvRSfUId7uNIEpunu-oYLTjfZpOumoz294gHDUNJoQCm1-OaXJUcHZDa4rhH9V0stCLIRprqTplxzvQRZQdg=pf-w200-h200"
"Xiaomi Mi 8 bomba gibi geliyor! - Teknoloji Haberleri - ShiftDelete.NetFiyat performans ürünleriyle dikkat çeken Xiaomi, kuruluşunun 8. yılına özel bir amiral gemi modeliyle karşımıza çıkmaya hazırlanıyor. İşte Xiaomi Mi 8 ...ampShiftDelete.Net2 gün öncebookmark_bordersharemore_vert","https://news.google.com/articles/CBMiNmh0dHBzOi8vc2hpZnRkZWxldGUubmV0L3hpYW9taS1taS04LWJvbWJhLWdpYmktZ2VsaXlvctIBeGh0dHBzOi8vc2hpZnRkZWxldGUtbmV0LmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvc2hpZnRkZWxldGUubmV0L3hpYW9taS1taS04LWJvbWJhLWdpYmktZ2VsaXlvci9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MQ?hl=tr&gl=TR&ceid=TR%3Atr","https://lh6.googleusercontent.com/proxy/eyVgfW-M1LW8nedZHJoxfK6mKmWAb3idEOVC0k230apHT1CRP588Wn63Aqut_8i1khxNcu679d0Px4ICiOiPWShiE2axR2req9Lkz4lJ-9wiMVtunW8iiF7P0t5y1jihozRBa_2VdyF1DF0agg=pf-w200-h200"
"Call of Duty Black Ops 4'e yakından bakıyoruzOyun dünyasının en köklü serilerinden biri olan Call of Duty, serinin yeni halkası Call of Duty Black Ops 4 ile bir kez daha konuğumuz olacak. İşte Call of Duty ...ampCNN Türkbugünbookmark_bordersharemore_vert","https://news.google.com/articles/CAIiEJvVo7XlMSnFBEpqFjWz6-kqGAgEKg8IACoHCAow98PTATC18DUwzeacAg?hl=tr&gl=TR&ceid=TR%3Atr","https://lh3.googleusercontent.com/QAOn5JexyhT4OnVxwSa8Iy4G78vKLlfrh0bW16axngPnU1ckdUfxwPUEx1a0MglyREHylBOFN-lmRMzxo7o=pf-w200-h200"
"League of Legends oyun zamanına kısıtlama geliyorLeague of Legends'ın saate varan oynanış süresi, oyuna gelecek yeni bir mod ile birlikte yeni bir boyut kazanıyor. Clash modu ile birlikte oynanış süresi eskisi ...ampShiftDelete.Netbugünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMiO2h0dHBzOi8vc2hpZnRkZWxldGUubmV0L2xlYWd1ZS1vZi1sZWdlbmRzLXphbWFuLWtpc2l0bGFtYXNp0gF9aHR0cHM6Ly9zaGlmdGRlbGV0ZS1uZXQuY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9zaGlmdGRlbGV0ZS5uZXQvbGVhZ3VlLW9mLWxlZ2VuZHMtemFtYW4ta2lzaXRsYW1hc2kvYW1wP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTE?hl=tr&gl=TR&ceid=TR%3Atr","https://lh6.googleusercontent.com/proxy/Kp5sj5fSZMvnQDq9YT41PAV9Tls2nknB0xjGWyAdSip-N-PHpVLlLSEOXHTlDB7crnnxxVhH-eU0RVs5IRsjeVcmvskc2muIvvVwwPs8NbW_BtlAttRnw8Sj2THCPUUfhq068mTWUvQq=pf-w200-h200"
"NASA'nın Yeni Göz Bebeği Olan TESS Keşif Uydusu, 200 Bin Yıldız İçeren İlk Fotoğrafını Gönderdi!Yaklaşık bir ay önce, Elon Musk'a ait SpaceX'in ürettiği Falcon 9 roketiyle birlikte uzaya fırlatılan TESS keşif uydusu, ilk fotoğrafıyla bilim insanlarını ...ampWebteknodünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMiggFodHRwOi8vd3d3LndlYnRla25vLmNvbS9uYXNhLW5pbi15ZW5pLWdvei1iZWJlZ2ktb2xhbi10ZXNzLWtlc2lmLXV5ZHVzdS0yMDAtYmluLXlpbGRpei1pY2VyZW4taWxrLWZvdG9ncmFmaW5pLWdvbmRlcmRpLWg0NjM2OC5odG1s0gFlaHR0cHM6Ly93d3ctd2VidGVrbm8tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3d3dy53ZWJ0ZWtuby5jb20vaGFiZXIvYW1wLzQ2MzY4P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTE?hl=tr&gl=TR&ceid=TR%3Atr","https://lh5.googleusercontent.com/proxy/kuNFqrZYR8G5Km1lxOcuAq8qDEu1hucfOYaaTOaipOiQJdu1MUi9a4LfSx9tSJht5L0nD0zhW8F6q5jhnY8B_wHrjola8ZJbdAt_r99bdr-KqHzgL3cEeJBe3lLofkSgSnRObyzkYzEbBCTysEPd8yUPzF8xJLlMpHSnoh4iREunVET1dN8=pf-w200-h200"
"Huawei Honor 10 tükendiBildiğiniz gibi Huawei, heyecanla beklenen yeni amiral gemisi Honor 10'u geçtiğimiz günlerde piyasaya sürdü. Bugün Avrupa'da satışa sunulan Huawei Honor ...ampMynet Haberdünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMiRmh0dHA6Ly93d3cubXluZXQuY29tL2hhYmVyL3Rla25vbG9qaS9odWF3ZWktaG9ub3ItMTAtdHVrZW5kaS00MTMzNzk4LTHSAXdodHRwczovL20tbXluZXQtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5teW5ldC5jb20vaHVhd2VpLWhvbm9yLTEwLXR1a2VuZGktdGVrbm9sb2ppLTQxMzM3OTg_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MQ?hl=tr&gl=TR&ceid=TR%3Atr","https://lh5.googleusercontent.com/proxy/eM0zj-_OqWe67DqrDrJFnyyqX5e5z1c0WyDhdzmDgynO7U5VFgQdASOzEf_KDN363o7ssxnBlI7SdyAppipVcrar495NOLvSMfm2lkhQ3VbuDROGqvYFsd6_OiXzSQqiexXAjKjrao2vQULHa8vCur71BagegjzJYGPi8Q1-q-rhXaublM4=pf-w200-h200"
"Kanadalı astronot: Dünyanın etrafında 2650 kere döndüm; 5 bin gezegene baktım, hayat yok""Ölüm riski oranı 38'de 1'di; bir astronot olarak 20 yıl boyunca her gün çalıştım"". - A +. 20 Mayıs 2018 08:38. inPaylaşın. Kanadalı astronot Chris Hadfield, 166 ...T24dünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMidGh0dHA6Ly90MjQuY29tLnRyL2hhYmVyL2thbmFkYWxpLWFzdHJvbm90LWR1bnlhbmluLWV0cmFmaW5kYS0yNjUwLWtlcmUtZG9uZHVtLTUtYmluLWdlemVnZW5lLWJha3RpbS1oYXlhdC15b2ssNjMyNTQ30gEA?hl=tr&gl=TR&ceid=TR%3Atr","https://drive.google.com/file/d/1o_a7qyvWlg2c8zJ9S1SMSADxnWlJ2B0T/view?usp=sharing"
"Asus'tan Zenfone 3 Varyasyonlarına Android 8.0 Oreo MüjdesiAsus'un ZenFone 3 Deluxe'üe Oreo güncellemesinin ardından Zenfone 3 Zoom kullanıcıları da Android 8 Oreo'ya geçiş yapmaya başladı. 17 Mayıs itibariyle ...ampWebteknodünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMiX2h0dHA6Ly93d3cud2VidGVrbm8uY29tL2FzdXMtdGFuLXplbmZvbmUtMy12YXJ5YXN5b25sYXJpbmEtYW5kcm9pZC04LTAtb3Jlby1tdWpkZXNpLWg0NjM4Mi5odG1s0gFlaHR0cHM6Ly93d3ctd2VidGVrbm8tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3d3dy53ZWJ0ZWtuby5jb20vaGFiZXIvYW1wLzQ2MzgyP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTE?hl=tr&gl=TR&ceid=TR%3Atr","https://lh6.googleusercontent.com/proxy/FqAraLj6sCGOQQhEdve2e9k3EW_zyKth6fZuBsakx70l_CiAvXFDzfP2llFTtAiu0pHiMu1qMnrmF0DzKyXlFm90S4V1qX6MCOc2bX5wxJXtovsjMnuX8z9WWZJYbgli202T9JvNfCb82zPcKTJMDxtb6oKYGBY2KDJYdH8W8XkfMOTLbVg=pf-w200-h200"
"Galaxy S9 Cihazınız İçin Alabileceğiniz En İyi Telefon KılıflarıGün içerisinde sürekli elimizde olan telefonlarımızı gerek duvar kağıtları, gerekse telefon kapları ile süslemeye çalışıyoruz. Bu noktada sizlere Galaxy S9 ...ampWebteknodünbookmark_bordersharemore_vert","https://news.google.com/articles/CBMiamh0dHA6Ly93d3cud2VidGVrbm8uY29tL3NhbXN1bmctZ2FsYXh5LXM5LWNpaGF6aW5pei1pY2luLWFsYWJpbGVjZWdpbml6LWVuLWl5aS10ZWxlZm9uLWthcGxhcmktaDQ2MzY3Lmh0bWzSAWVodHRwczovL3d3dy13ZWJ0ZWtuby1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvd3d3LndlYnRla25vLmNvbS9oYWJlci9hbXAvNDYzNjc_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MQ?hl=tr&gl=TR&ceid=TR%3Atr","https://lh4.googleusercontent.com/proxy/Q7e1P9nKNO2Krb5Udwlyv6fm0fp-mHOX281Bhbr3jGZ_l-iP83Ojg8yCeNvGMlCCMp-yeHY0KlTpWS2fp_H6p8wuGUAnFIiMyCye_Qm-MNDIbSHya8mF-Ypq8uedsTTanKhvG7zBRWIFxYuSqFAM3u8V0haBApS0gs6B-O6D1gj2A7XI9fE=pf-w200-h200"
